Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,overtime_flag,business_travel_ord,dept_Sales,dept_RD,dept_HR,marital_Single,marital_Married,marital_Divorced,salary_percentile,promotion_gap_months,tenure_ratio
23,6,3,3,4,1,4,17962,6,17,4,1,1,3,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0.7202399747395011,0.0,0.0
36,10,1,3,2,4,2,8704,9,16,3,4,1,16,4,4,11,9,2,10,0,1,0,1,0,0,1,0,0.2124644774234291,2.0,0.6470588235294118
38,3,2,3,4,4,4,19187,3,14,3,4,1,10,5,2,2,1,2,2,0,1,0,1,0,1,0,0,0.8412930217871804,2.0,0.18181818181818182
38,8,5,2,3,1,3,19700,2,21,3,3,2,32,0,3,8,8,7,8,1,1,1,0,0,1,0,0,0.9579114931550462,7.0,0.24242424242424243
54,15,2,1,3,5,3,16152,3,22,3,1,2,23,1,4,8,3,1,8,0,1,0,1,0,1,0,0,0.5823334385854121,1.0,0.3333333333333333
31,12,3,2,1,2,1,9987,4,25,3,3,1,5,2,2,2,1,1,2,1,1,0,1,0,1,0,0,0.26535364698452796,1.0,0.3333333333333333
19,3,1,2,3,1,2,16957,9,20,4,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.6388538048626461,0.0,0.0
34,10,5,2,3,1,1,6890,0,18,3,1,3,15,4,2,0,0,0,0,1,0,0,1,0,1,0,0,0.14512946005683613,0.0,0.0
60,7,2,1,4,1,3,16522,6,24,3,3,3,39,4,1,15,11,1,11,0,0,0,1,0,1,0,0,0.6070808335964635,1.0,0.375
28,13,3,4,4,2,1,7114,6,18,4,4,2,21,4,3,3,3,2,3,0,1,1,0,0,1,0,0,0.24514485832537408,2.0,0.13636363636363635
53,14,2,2,3,2,4,9775,8,22,3,1,0,38,6,2,1,1,1,1,1,1,0,1,0,1,0,0,0.2563151247237133,1.0,0.02564102564102564
20,3,4,3,4,4,1,3544,0,23,3,1,3,4,5,3,1,0,1,1,0,0,0,1,0,0,1,0,0.050086832964951054,1.0,0.2
59,6,2,4,3,4,4,10788,6,22,3,1,1,39,6,4,9,8,4,8,0,2,0,0,1,1,0,0,0.3578524388882688,4.0,0.225
42,14,3,4,4,2,2,17271,6,15,4,3,1,7,1,4,0,0,0,0,0,1,1,0,0,0,0,1,0.7775230818210761,0.0,0.0
41,6,4,4,3,1,4,2539,3,25,3,3,1,29,5,1,15,12,1,12,0,2,1,0,0,1,0,0,0.055141674625915314,1.0,0.5
34,23,1,1,1,5,4,19838,9,25,3,3,3,14,0,2,0,0,0,0,0,2,1,0,0,1,0,0,0.9727475326329195,0.0,0.0
37,7,5,2,2,2,2,18274,8,18,3,1,3,15,4,3,1,1,1,1,1,1,0,1,0,1,0,0,0.7485001578781181,1.0,0.0625
36,7,3,1,4,4,4,16795,4,25,3,1,3,15,1,2,0,0,0,0,1,2,0,1,0,1,0,0,0.6268550678875908,0.0,0.0
31,9,3,2,4,3,2,5724,2,15,3,2,3,10,2,1,0,0,0,0,1,1,0,1,0,1,0,0,0.10944900536785601,0.0,0.0
36,5,4,4,4,3,3,3746,0,23,3,3,0,20,0,2,8,8,3,8,1,0,1,0,0,1,0,0,0.1046800382043935,3.0,0.38095238095238093
52,15,2,2,4,4,3,15622,0,17,3,4,1,38,2,3,6,6,1,3,0,2,1,0,0,0,1,0,0.6785737026424705,1.0,0.15384615384615385
33,12,2,3,3,5,3,16360,9,13,3,1,0,11,3,3,0,0,0,0,0,1,0,1,0,0,0,1,0.5955557309756868,0.0,0.0
24,12,2,4,3,4,3,17432,2,14,3,2,0,12,2,4,3,3,3,2,0,2,0,0,1,0,1,0,0.7399263310637348,3.0,0.23076923076923078
55,11,3,2,3,1,2,14600,5,24,3,2,2,36,0,4,19,10,3,12,0,1,0,0,1,0,1,0,0.5563120884027235,3.0,0.5135135135135135
27,21,3,3,4,3,1,3997,6,23,3,4,1,25,5,4,9,5,2,2,1,1,0,0,1,0,1,0,0.08382631990177475,2.0,0.34615384615384615
23,2,2,4,1,5,3,9361,9,23,4,1,0,3,4,3,3,3,3,3,0,1,0,0,1,1,0,0,0.2907690590467686,3.0,0.75
22,5,1,3,1,5,4,16956,5,15,3,4,2,1,1,3,0,0,0,0,1,2,0,1,0,0,1,0,0.6386169876855068,0.0,0.0
19,12,1,1,4,4,4,7495,5,20,3,1,1,1,5,1,0,0,0,0,1,1,1,0,0,1,0,0,0.2621458134352117,0.0,0.0
39,2,3,3,3,5,2,19664,2,24,3,4,3,15,5,3,5,5,2,5,0,1,0,1,0,1,0,0,0.9118645405746764,2.0,0.3125
58,5,2,2,1,3,2,2289,6,16,3,3,3,39,6,3,24,15,2,9,1,1,0,1,0,1,0,0,0.02143195453110199,2.0,0.6
20,2,4,4,4,2,1,7005,1,13,3,3,3,1,2,2,1,1,1,1,0,0,1,0,0,0,1,0,0.2393505253104107,1.0,0.5
31,18,5,1,1,1,2,16989,3,23,4,1,0,9,6,4,0,0,0,0,0,1,1,0,0,0,1,0,0.7609678446354664,0.0,0.0
22,6,4,3,3,5,3,13401,7,13,3,4,3,2,6,2,0,0,0,0,0,0,1,0,0,1,0,0,0.555619229544731,0.0,0.0
21,2,4,2,4,5,4,18534,9,21,3,4,3,2,6,1,2,2,1,2,0,1,1,0,0,0,1,0,0.8605539637058262,1.0,0.6666666666666666
50,10,2,1,4,3,2,8915,0,17,4,3,0,36,6,2,11,2,1,7,0,1,0,1,0,0,1,0,0.22102936532996525,1.0,0.2972972972972973
58,7,5,2,2,1,2,8403,6,23,3,4,1,37,1,3,3,2,3,3,1,0,0,0,1,1,0,0,0.2505860029021096,3.0,0.07894736842105263
32,17,3,1,1,5,1,11145,6,25,3,2,2,6,1,4,0,0,0,0,0,2,1,0,0,0,1,0,0.43546641197070995,0.0,0.0
46,10,4,3,2,4,2,4821,0,18,3,2,1,24,1,4,12,10,1,11,1,1,0,0,1,0,1,0,0.11094988279941957,1.0,0.48
29,14,1,1,3,5,4,11527,6,20,3,3,2,29,3,3,4,4,1,4,0,1,0,1,0,1,0,0,0.3350568361225134,1.0,0.13333333333333333
33,22,1,2,3,3,2,4046,9,21,3,2,1,30,2,2,8,6,6,8,0,1,1,0,0,0,0,1,0.11658707418019738,6.0,0.25806451612903225
48,10,5,1,4,5,4,14601,4,25,3,3,2,33,4,4,3,1,2,3,0,1,1,0,0,0,1,0,0.6203120025469596,2.0,0.08823529411764706
49,15,2,3,4,3,4,14957,0,17,3,2,1,15,4,2,0,0,0,0,0,1,0,1,0,0,0,1,0.508920113672245,0.0,0.0
55,7,1,2,4,3,1,18428,1,24,3,2,1,34,3,3,6,4,2,6,0,1,0,0,1,0,1,0,0.8191762473490345,2.0,0.17142857142857143
44,7,2,1,1,5,2,19968,4,17,3,1,0,29,2,4,10,4,1,9,1,1,0,1,0,0,1,0,0.9819229554783707,1.0,0.3333333333333333
48,10,3,3,4,2,3,7470,2,24,3,3,1,38,1,1,36,17,3,14,0,1,0,1,0,0,1,0,0.1651010419955794,3.0,0.9230769230769231
43,2,5,3,1,5,4,18948,5,14,3,3,2,27,0,4,3,3,1,3,0,2,0,0,1,1,0,0,0.8660564795178033,1.0,0.10714285714285714
43,15,1,4,3,2,2,9079,3,17,3,3,1,16,4,4,2,2,1,2,0,2,1,0,0,1,0,0,0.33581661891117476,1.0,0.11764705882352941
52,21,1,2,1,4,4,16985,5,24,3,1,0,36,3,1,13,8,2,13,1,2,0,1,0,0,1,0,0.6409851594568993,2.0,0.35135135135135137
39,19,4,4,3,2,4,19577,8,23,3,3,3,26,4,1,3,2,1,3,0,2,0,0,1,0,1,0,0.9291215537448376,1.0,0.1111111111111111
47,2,4,4,1,4,4,6414,0,23,3,3,2,19,5,2,8,7,4,5,0,1,0,1,0,0,1,0,0.13017050836754027,4.0,0.4
55,8,3,3,3,3,4,15201,7,20,3,3,2,36,6,3,25,9,5,13,0,2,0,1,0,1,0,0,0.5236422481844016,5.0,0.6756756756756757
32,5,5,3,2,2,4,9773,9,17,3,4,0,10,4,1,3,3,3,1,1,1,0,1,0,1,0,0,0.2562361856646669,3.0,0.2727272727272727
45,11,4,2,4,2,2,18400,2,17,3,2,2,37,1,1,29,9,3,15,0,1,1,0,0,0,1,0,0.8527220630372493,3.0,0.7631578947368421
34,9,5,1,2,1,1,14679,1,23,3,3,2,17,3,4,0,0,0,0,0,1,0,1,0,1,0,0,0.49332964951057784,0.0,0.0
36,5,3,3,2,5,4,7613,1,14,3,1,3,26,1,2,8,5,4,5,1,2,1,0,0,0,0,1,0.26743075453677173,4.0,0.2962962962962963
20,25,3,3,1,4,2,14189,7,20,3,4,2,0,6,1,0,0,0,0,0,1,0,1,0,0,0,1,0.46609567413956426,0.0,0.0
48,2,4,1,4,3,2,19366,7,19,3,1,1,28,5,1,15,4,4,13,0,2,0,1,0,0,1,0,0.8660009472687086,4.0,0.5172413793103449
27,8,4,3,4,3,1,17845,0,23,3,2,3,24,1,2,6,5,2,2,0,1,0,1,0,1,0,0,0.7114382696558257,2.0,0.24
59,20,3,3,3,5,3,19425,5,23,3,1,2,39,4,1,16,8,2,9,1,1,0,0,1,1,0,0,0.9100346020761245,2.0,0.4
32,17,5,3,3,1,2,16584,0,22,3,1,1,9,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0.735689270932824,0.0,0.0
36,3,5,1,4,4,3,6853,8,20,3,4,0,22,5,1,8,3,1,5,1,1,0,1,0,1,0,0,0.14434006946637196,1.0,0.34782608695652173
35,8,1,3,1,4,2,12705,3,24,3,2,1,7,4,2,0,0,0,0,0,1,1,0,0,0,1,0,0.5176058580070041,0.0,0.0
50,21,1,4,1,1,2,12862,3,14,4,2,1,33,5,3,0,0,0,0,0,1,1,0,0,1,0,0,0.5263928685132123,0.0,0.0
59,3,5,2,1,2,1,18032,2,16,3,1,2,40,2,2,33,17,1,15,0,0,0,1,0,1,0,0,0.7267129775813073,1.0,0.8048780487804879
57,5,4,3,4,4,2,16844,1,17,3,2,0,22,5,2,2,2,1,0,0,1,0,1,0,0,0,1,0.6301705083675403,1.0,0.08695652173913043
30,14,3,4,4,2,2,2424,9,22,3,4,3,14,4,2,5,5,1,5,0,1,1,0,0,0,0,1,0.049920407513530725,1.0,0.3333333333333333
22,7,3,4,1,3,2,8060,9,25,3,1,2,27,6,4,7,7,6,7,0,0,0,1,0,1,0,0,0.18665140511525102,6.0,0.25
50,11,2,1,4,1,1,13746,8,22,3,2,3,30,0,4,15,8,3,8,0,1,0,1,0,0,1,0,0.4434006946637196,3.0,0.4838709677419355
45,5,4,4,4,2,3,12602,4,25,3,3,3,19,3,2,5,5,1,5,0,1,0,0,1,1,0,0,0.4473713584105369,1.0,0.25
43,3,5,4,3,4,2,1695,1,23,4,1,3,21,2,1,12,7,1,11,0,1,0,1,0,1,0,0,0.010814651089359015,1.0,0.5454545454545454
59,6,1,2,4,3,3,1731,6,21,3,4,0,39,1,3,38,17,6,17,0,1,1,0,0,1,0,0,0.024450811843361987,6.0,0.95
46,4,2,4,4,1,4,11123,3,18,4,3,3,32,0,3,21,11,3,12,0,2,0,1,0,0,1,0,0.31650615724660563,3.0,0.6363636363636364
21,2,5,1,1,4,2,14423,4,14,3,3,3,0,5,1,0,0,0,0,0,1,0,1,0,1,0,0,0.47919955794126934,0.0,0.0
60,3,1,4,1,5,4,8161,5,20,3,2,3,40,0,4,16,14,3,5,0,0,1,0,0,1,0,0,0.29264565425023875,3.0,0.3902439024390244
56,3,1,2,1,1,1,13376,9,12,3,1,0,28,0,4,2,2,2,1,0,1,1,0,0,0,1,0,0.5542184017828717,2.0,0.06896551724137931
48,14,3,3,4,1,1,19186,0,14,3,3,2,29,2,2,3,2,3,1,0,2,0,0,1,0,0,1,0.8859247683893292,3.0,0.1
33,6,1,3,3,1,2,19538,8,16,4,2,2,11,3,3,2,2,1,2,1,1,1,0,0,1,0,0,0.9423113658070678,1.0,0.16666666666666666
59,9,3,1,2,2,4,14202,8,20,4,1,1,39,0,3,37,17,6,14,0,1,0,1,0,0,0,1,0.46700347331859804,6.0,0.925
30,7,5,1,2,2,4,4749,4,22,3,4,2,12,1,2,2,2,1,2,1,1,0,1,0,0,1,0,0.08051784022734448,1.0,0.15384615384615385
37,4,1,2,1,2,1,16252,1,19,3,2,0,19,5,2,6,6,1,4,0,2,0,1,0,1,0,0,0.5883722766024629,1.0,0.3
22,7,1,1,1,5,4,17776,0,16,3,4,2,1,5,4,0,0,0,0,0,1,1,0,0,1,0,0,0.8090417064629098,0.0,0.0
57,9,4,1,3,5,3,16930,0,20,3,1,3,40,1,3,15,7,1,7,1,2,0,1,0,0,1,0,0.6366040416798232,1.0,0.36585365853658536
21,3,1,3,2,4,2,10258,9,18,3,4,2,10,6,1,0,0,0,0,0,1,1,0,0,1,0,0,0.3919134033747214,0.0,0.0
42,4,1,3,3,4,2,16586,4,24,3,1,3,27,0,4,9,4,3,2,1,2,0,0,1,0,1,0,0.677865833240317,3.0,0.32142857142857145
24,17,2,1,4,5,4,17731,7,20,3,3,3,4,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0.7625851099453064,0.0,0.0
59,3,1,1,4,1,3,14562,1,25,3,3,0,34,4,3,16,12,2,13,0,1,1,0,0,0,1,0,0.6175740210124164,2.0,0.45714285714285713
25,2,5,2,4,3,2,19771,3,25,3,3,0,17,5,2,17,16,6,14,0,2,0,1,0,0,0,1,0.9324281654562677,6.0,0.9444444444444444
45,11,4,3,1,5,1,19882,3,13,3,3,1,33,1,3,1,1,1,1,1,1,0,0,1,0,1,0,0.9749972095099899,1.0,0.029411764705882353
52,7,2,1,4,1,2,8088,0,15,3,3,0,18,2,4,1,1,1,1,0,1,1,0,0,0,1,0,0.2897166507481694,1.0,0.05263157894736842
36,6,5,4,2,4,1,8217,6,25,3,4,3,32,5,1,14,13,2,7,0,2,0,1,0,0,1,0,0.19257183454373225,2.0,0.42424242424242425
46,14,1,2,1,2,1,1414,9,23,3,2,3,25,6,2,6,5,1,3,1,1,0,1,0,1,0,0,0.006630880959898958,1.0,0.23076923076923078
40,24,5,1,2,5,2,14605,0,25,3,1,2,16,5,3,0,0,0,0,1,1,0,1,0,1,0,0,0.48886959267445534,0.0,0.0
49,4,1,4,2,5,2,19318,1,24,3,4,3,15,1,4,0,0,0,0,1,1,1,0,0,1,0,0,0.9226997771410379,0.0,0.0
50,2,5,2,3,3,2,16357,9,16,3,3,0,33,0,3,3,1,1,3,0,1,0,0,1,0,1,0,0.6650295791941064,1.0,0.08823529411764706
37,10,2,2,2,3,1,7649,5,23,3,3,2,35,2,4,20,15,5,12,0,2,1,0,0,1,0,0,0.26921362623368356,5.0,0.5555555555555556
23,12,3,1,3,1,1,2655,6,25,4,4,0,18,5,2,1,1,1,1,1,1,0,0,1,0,1,0,0.040852773747069984,1.0,0.05263157894736842
21,12,1,2,1,2,1,14638,8,16,3,2,2,2,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0.6222222222222222,0.0,0.0
60,14,3,1,1,4,4,13158,7,18,3,3,3,40,3,4,14,11,1,9,0,1,0,1,0,0,1,0,0.41379854752131356,1.0,0.34146341463414637
36,12,4,2,2,2,4,7266,8,22,4,3,2,4,4,4,0,0,0,0,0,1,0,1,0,0,0,1,0.15748342279760025,0.0,0.0
51,9,4,4,2,4,4,7271,8,18,3,1,0,25,1,2,13,8,2,11,1,2,0,0,1,0,1,0,0.20392900993414442,2.0,0.5
56,11,2,3,4,2,3,13854,5,19,3,4,2,30,5,4,14,9,3,6,1,1,0,1,0,1,0,0,0.449163245974108,3.0,0.45161290322580644
53,7,3,3,2,4,3,12139,6,25,3,1,3,33,4,3,4,4,2,4,0,1,1,0,0,0,1,0,0.4873607131486788,2.0,0.11764705882352941
37,4,5,1,4,5,1,4553,9,23,3,4,1,17,4,3,2,2,2,2,1,1,0,0,1,0,0,1,0.10101573836365665,2.0,0.1111111111111111
27,5,2,4,3,5,4,6940,6,25,3,3,3,5,6,3,0,0,0,0,0,1,0,0,1,0,0,1,0.1914276146891394,0.0,0.0
38,9,4,4,1,4,2,10597,5,17,3,4,0,20,1,1,6,2,1,5,0,1,0,0,1,1,0,0,0.35082040406295345,1.0,0.2857142857142857
44,5,3,4,4,3,2,11933,9,23,3,2,0,14,1,1,2,2,1,2,0,2,1,0,0,0,1,0,0.47507163323782237,1.0,0.13333333333333333
49,8,5,3,4,2,4,12845,8,24,3,4,0,10,2,3,3,2,1,2,1,1,0,1,0,1,0,0,0.3959583201768235,1.0,0.2727272727272727
52,12,5,3,3,3,1,1693,9,16,4,4,1,26,0,3,1,1,1,1,0,0,0,1,0,1,0,0,0.0107357120303126,1.0,0.037037037037037035
28,3,5,2,3,4,1,6034,0,18,4,1,2,8,3,1,1,1,1,1,1,1,1,0,0,1,0,0,0.1973893664438077,1.0,0.1111111111111111
54,8,3,4,1,5,4,8460,6,25,3,3,2,19,6,3,0,0,0,0,1,0,0,1,0,1,0,0,0.20243921692453426,0.0,0.0
34,19,5,4,4,5,2,16742,4,20,3,3,3,3,2,4,0,0,0,0,0,1,0,1,0,0,0,1,0.6231449321124092,0.0,0.0
46,7,2,3,1,1,3,18708,2,22,3,1,0,23,3,1,6,6,3,6,1,2,0,1,0,0,1,0,0.7899036943479634,3.0,0.25
42,4,4,1,4,1,2,16992,2,25,4,4,3,12,4,4,1,1,1,1,0,1,1,0,0,0,1,0,0.7612225405921681,1.0,0.07692307692307693
53,15,3,3,4,2,4,9145,6,21,3,2,2,31,1,2,5,5,3,1,0,1,0,1,0,0,1,0,0.22987053994316387,3.0,0.15625
23,8,3,4,3,5,1,12193,9,24,4,1,2,2,1,2,0,0,0,0,1,2,1,0,0,0,1,0,0.4903533906399236,0.0,0.0
29,18,5,4,1,2,2,8343,7,18,3,3,1,15,5,2,5,5,5,5,1,1,0,1,0,0,1,0,0.19766340385222608,5.0,0.3125
60,14,3,2,3,4,1,12558,4,17,3,4,1,38,5,4,34,17,5,16,0,1,1,0,0,0,1,0,0.5104743712193569,5.0,0.8717948717948718
34,7,3,2,3,1,2,19909,2,24,3,3,0,6,5,1,0,0,0,0,0,1,1,0,0,0,1,0,0.9821712830308819,0.0,0.0
27,4,5,3,4,3,3,18246,8,23,4,4,1,11,0,4,10,7,3,7,1,1,1,0,0,0,0,1,0.8409423750397963,3.0,0.8333333333333334
57,10,5,4,2,2,1,7039,9,24,3,3,3,37,2,2,5,5,1,5,0,0,0,1,0,0,0,1,0.1498658035996211,1.0,0.13157894736842105
22,17,4,3,1,2,4,19581,5,19,3,3,1,0,6,4,0,0,0,0,0,1,0,1,0,1,0,0,0.8974581622987055,0.0,0.0
41,6,5,2,3,3,4,13782,4,23,3,2,2,30,3,2,18,14,1,11,1,1,0,1,0,0,1,0,0.44553204925797285,1.0,0.5806451612903226
58,5,5,1,4,4,4,3304,1,19,3,2,2,40,6,2,37,16,3,16,0,1,1,0,0,0,1,0,0.08595988538681948,3.0,0.9024390243902439
32,21,1,1,1,3,2,18521,8,14,4,1,3,9,5,1,0,0,0,0,1,1,0,1,0,0,1,0,0.771431954531102,0.0,0.0
36,4,5,4,1,2,1,10371,6,23,3,1,0,19,3,1,8,8,1,8,0,1,0,1,0,1,0,0,0.2830754657404484,1.0,0.4
27,10,5,1,3,4,3,15818,8,17,3,3,3,7,2,2,5,5,2,5,0,2,1,0,0,1,0,0,0.6907991085641515,2.0,0.625
56,9,4,4,4,4,1,11410,9,17,3,3,1,28,0,2,1,1,1,1,1,1,0,1,0,0,1,0,0.3291364066940322,1.0,0.034482758620689655
57,3,1,3,1,2,4,19100,3,15,3,1,1,21,2,3,10,6,2,10,1,1,0,1,0,0,1,0,0.8312677612882854,2.0,0.45454545454545453
26,2,1,1,1,5,1,17236,6,25,4,3,3,18,0,4,2,2,2,2,0,1,0,1,0,1,0,0,0.6604436375118409,2.0,0.10526315789473684
58,3,1,4,2,4,1,18004,9,17,3,1,0,37,3,4,14,5,1,7,0,1,0,1,0,0,0,1,0.7238711714556363,1.0,0.3684210526315789
55,20,2,2,4,1,1,15206,8,16,3,4,2,33,2,4,4,4,1,4,0,1,0,1,0,1,0,0,0.5238395958320177,1.0,0.11764705882352941
33,4,5,3,2,2,1,8037,1,24,4,3,1,8,6,4,0,0,0,0,0,0,1,0,0,1,0,0,0.28697866921362625,0.0,0.0
52,14,5,3,4,4,2,10113,5,15,3,2,3,29,3,1,14,10,1,14,0,1,0,1,0,0,0,1,0.27076097252920744,1.0,0.4666666666666667
60,15,2,4,2,1,3,18232,0,24,4,4,1,39,2,3,21,8,1,5,1,2,0,1,0,1,0,0,0.745066308809599,1.0,0.525
41,5,4,3,3,2,2,12132,4,25,3,1,1,25,1,1,13,11,1,2,1,1,0,0,1,1,0,0,0.4244893403281616,1.0,0.5
59,6,1,3,3,1,2,16616,0,17,4,2,3,39,1,3,15,15,4,13,1,0,0,1,0,0,1,0,0.6143037574992106,4.0,0.375
20,4,3,2,1,5,1,14718,1,19,3,2,1,3,2,2,1,1,1,1,0,1,1,0,0,0,0,1,0.6274434893346068,1.0,0.25
53,13,2,2,4,2,3,16380,7,19,3,2,3,37,4,2,9,6,1,8,0,1,0,1,0,0,0,1,0.5967792863909063,1.0,0.23684210526315788
47,2,5,2,2,3,1,9597,5,19,3,4,0,33,3,3,18,15,3,12,0,1,0,1,0,1,0,0,0.24865803599621092,3.0,0.5294117647058824
60,2,4,2,4,5,4,18646,0,23,3,1,0,39,3,4,13,13,5,12,1,1,1,0,0,1,0,0,0.868831582298631,5.0,0.325
52,5,5,4,3,5,2,19384,2,25,3,3,2,25,5,2,3,3,3,3,1,1,1,0,0,0,1,0,0.9288124801018783,3.0,0.11538461538461539
51,2,2,4,3,5,2,19454,8,23,4,2,1,35,0,3,23,16,2,14,1,2,1,0,0,0,1,0,0.9348615090735435,2.0,0.6388888888888888
33,16,5,3,2,1,1,19050,0,23,3,1,3,25,4,1,9,9,1,9,0,1,0,1,0,0,1,0,0.8258999052731292,1.0,0.34615384615384615
34,15,1,1,3,3,1,18909,4,23,3,3,2,19,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0.8101910325228924,1.0,0.05
50,3,1,3,4,5,3,12578,8,23,3,4,1,34,6,1,5,4,5,4,0,1,0,1,0,1,0,0,0.3838806441427218,5.0,0.14285714285714285
55,4,3,2,1,2,3,2987,4,23,3,3,2,38,1,4,23,13,1,9,0,1,0,1,0,1,0,0,0.036075149984212185,1.0,0.5897435897435898
23,13,5,3,3,4,2,16037,1,22,3,1,1,5,1,2,3,2,3,3,1,1,0,1,0,0,0,1,0.5747552889169562,3.0,0.5
35,14,3,1,3,2,4,12115,1,17,3,3,3,21,6,1,0,0,0,0,1,1,0,1,0,0,1,0,0.3621329333754342,0.0,0.0
42,9,4,3,3,1,1,7768,1,16,3,1,2,21,3,2,1,1,1,1,0,1,0,1,0,0,1,0,0.1757183454373224,1.0,0.045454545454545456
25,3,4,3,4,5,2,19988,1,17,4,1,1,7,2,3,2,2,1,1,0,0,0,0,1,0,1,0,0.9963165531867396,1.0,0.25
49,6,5,3,3,5,1,12235,8,21,3,3,0,8,2,3,1,1,1,1,1,1,0,1,0,1,0,0,0.36801389327439216,1.0,0.1111111111111111
36,2,5,2,1,2,1,10932,6,23,4,1,3,15,4,1,11,3,2,11,0,1,0,1,0,0,0,1,0.30845437322387115,2.0,0.6875
32,3,2,3,3,1,3,19978,4,21,3,1,1,19,0,3,15,12,8,7,0,0,0,1,0,1,0,0,0.9861856646668772,8.0,0.75
29,3,1,3,1,5,3,11730,9,20,3,1,1,8,6,1,0,0,0,0,0,2,0,1,0,0,0,1,0.3436611935585728,0.0,0.0
24,17,5,4,1,2,4,13163,8,25,3,1,1,1,4,4,0,0,0,0,0,1,1,0,0,0,1,0,0.5425660617637695,0.0,0.0
39,8,3,4,4,5,3,3414,5,13,3,3,1,14,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0.04720555730975687,0.0,0.0
24,25,4,1,4,3,2,19903,4,25,4,2,1,1,5,3,0,0,0,0,0,0,0,1,0,0,1,0,0.9610830438901168,0.0,0.0
44,4,4,1,4,1,2,19910,3,24,3,2,0,29,4,3,1,1,1,1,0,1,1,0,0,1,0,0,0.9822986310092328,1.0,0.03333333333333333
54,3,2,2,3,3,1,2765,6,24,3,4,3,28,6,2,9,9,2,3,0,1,0,1,0,1,0,0,0.031772971266182504,2.0,0.3103448275862069
26,3,2,1,3,1,3,10809,6,15,3,2,0,6,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0.30284970003157563,0.0,0.0
39,8,1,1,1,3,1,12860,5,16,3,4,1,15,1,3,2,1,2,2,0,1,0,1,0,0,1,0,0.39690558888538047,2.0,0.125
56,6,3,1,3,5,2,19285,9,17,3,1,0,37,1,3,7,7,4,7,0,1,0,1,0,1,0,0,0.8551073571203032,4.0,0.18421052631578946
55,2,4,2,3,3,1,19637,2,21,4,2,2,38,0,4,25,15,1,14,0,1,0,0,1,0,1,0,0.9368233061725639,1.0,0.6410256410256411
54,6,2,3,1,5,3,17840,5,18,4,3,1,38,2,3,2,2,1,2,0,0,0,1,0,0,1,0,0.7110830438901168,1.0,0.05128205128205128
56,11,4,3,2,4,4,9584,6,23,3,3,1,22,3,2,1,1,1,1,0,1,1,0,0,1,0,0,0.35822986310092325,1.0,0.043478260869565216
57,16,2,4,2,3,3,11228,8,24,3,1,1,40,2,2,28,12,2,12,0,1,0,1,0,1,0,0,0.32151878749605306,2.0,0.6829268292682927
35,8,3,3,2,1,1,5881,6,22,4,2,3,23,5,2,14,12,1,12,0,1,0,0,1,0,1,0,0.14990512333965844,1.0,0.5833333333333334
29,4,1,4,3,3,3,19941,2,16,3,3,3,3,5,1,0,0,0,0,1,1,0,1,0,0,1,0,0.9720555730975686,0.0,0.0
53,9,3,4,3,3,1,12979,7,13,3,3,2,22,6,2,0,0,0,0,1,1,1,0,0,0,0,1,0.5325692454632283,0.0,0.0
50,2,4,3,1,1,1,8268,6,24,3,4,0,20,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0.19450584149036942,0.0,0.0
19,2,4,3,2,3,1,17968,4,24,3,3,1,0,2,2,0,0,0,0,0,1,0,1,0,0,1,0,0.7207136090937796,0.0,0.0
59,21,2,4,2,1,1,9221,6,24,3,2,0,40,3,2,26,17,1,16,0,1,0,1,0,1,0,0,0.23318598042311336,1.0,0.6341463414634146
38,14,5,1,1,4,2,13915,9,25,4,3,1,37,0,1,14,5,1,11,0,1,1,0,0,1,0,0,0.5847182425978987,1.0,0.3684210526315789
29,6,3,2,1,5,2,16989,2,15,3,4,1,23,2,1,2,2,2,2,0,1,0,0,1,1,0,0,0.70487777653756,2.0,0.08333333333333333
29,21,4,2,1,1,4,14731,0,23,3,2,1,9,1,3,0,0,0,0,1,1,0,1,0,1,0,0,0.4968029681086201,0.0,0.0
49,12,5,4,4,1,1,5740,9,24,3,3,2,29,5,2,3,2,3,3,0,1,0,1,0,0,1,0,0.10996210925165772,3.0,0.1
27,9,1,3,4,4,3,5618,8,24,3,3,2,9,4,4,5,1,5,5,1,1,0,1,0,1,0,0,0.10652826018313862,5.0,0.5
43,3,4,4,1,3,1,10324,9,13,3,1,3,33,0,2,3,1,1,2,0,1,0,1,0,0,1,0,0.28102305020524154,1.0,0.08823529411764706
44,15,5,2,1,5,2,11668,4,16,3,2,0,9,3,4,9,9,6,6,0,0,0,0,1,1,0,0,0.4010492242437772,6.0,0.9
